// 12/12/2022 15:52:09;;;;;;
// ReaderName=169.254.1.1, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=1000, Population=32, PowerInDbm=30, Session=1;;;;;;
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency;;;;;;
2022-12-12T16:26:34.8462240+01:00;AD3830770CCDD0AD38300301;;1;-73,5;865,7;169.254.1.1
2022-12-12T16:26:34.8559110+01:00;AD3830770CCDD0AD383001D7;;1;-74;865,7;169.254.1.1
2022-12-12T16:26:34.9921860+01:00;AD3830770CCDD0AD38300307;;1;-76;865,7;169.254.1.1
2022-12-12T16:26:35.0409940+01:00;AD3830770CCDD0AD3830027D;;2;-73,5;865,7;169.254.1.1
2022-12-12T16:26:35.0524480+01:00;AD3830770CCDD0AD383002AA;;2;-74,5;865,7;169.254.1.1
2022-12-12T16:26:35.1960770+01:00;AD3830770CCDD0AD38300285;;2;-77,5;865,7;169.254.1.1
2022-12-12T16:26:35.3380410+01:00;AD3830770CCDD0AD383002DB;;2;-73,5;865,7;169.254.1.1
2022-12-12T16:26:35.4133900+01:00;AD3830770CCDD0AD383003BB;;4;-75,5;865,7;169.254.1.1
2022-12-12T16:26:35.4541520+01:00;AD3830770CCDD0AD383001DD;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:35.4689680+01:00;AD3830770CCDD0AD3830031B;;1;-75;865,7;169.254.1.1
2022-12-12T16:26:35.5119830+01:00;AD3830770CCDD0AD3830029C;;2;-77;865,7;169.254.1.1
2022-12-12T16:26:35.6311090+01:00;AD3830770CCDD0AD383001E7;;1;-76,5;865,7;169.254.1.1
2022-12-12T16:26:35.6578040+01:00;AD3830770CCDD0AD3830027F;;2;-70;865,7;169.254.1.1
2022-12-12T16:26:35.7852090+01:00;AD3830770CCDD0AD38300342;;1;-73,5;865,7;169.254.1.1
2022-12-12T16:26:35.8323370+01:00;AD3830770CCDD0AD383001C6;;2;-76;865,7;169.254.1.1
2022-12-12T16:26:35.9320700+01:00;AD3830770CCDD0AD3830033A;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:35.9333630+01:00;AD3830770CCDD0AD3830027B;;1;-67,5;865,7;169.254.1.1
2022-12-12T16:26:35.9493960+01:00;AD3830770CCDD0AD38300324;;1;-72;865,7;169.254.1.1
2022-12-12T16:26:35.9644220+01:00;AD3830770CCDD0AD383004A9;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:36.1007840+01:00;AD3830770CCDD0AD3830047A;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:36.1974500+01:00;AD3830770CCDD0AD38300309;;4;-70;865,7;169.254.1.1
2022-12-12T16:26:36.2386110+01:00;AD3830770CCDD0AD383003B3;;1;-71,5;865,7;169.254.1.1
2022-12-12T16:26:36.2399210+01:00;AD3830770CCDD0AD383002DA;;1;-69;865,7;169.254.1.1
2022-12-12T16:26:36.2414300+01:00;AD3830770CCDD0AD383001DD;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:36.2547670+01:00;AD3830770CCDD0AD383002D8;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:36.2677940+01:00;AD3830770CCDD0AD38300326;;1;-71;865,7;169.254.1.1
2022-12-12T16:26:36.4620480+01:00;AD3830770CCDD0AD3830021C;;3;-74;865,7;169.254.1.1
2022-12-12T16:26:36.4717310+01:00;AD3830770CCDD0AD383002E7;;3;-73;865,7;169.254.1.1
2022-12-12T16:26:36.4870910+01:00;AD3830770CCDD0AD38300399;;3;-73;865,7;169.254.1.1
2022-12-12T16:26:36.5129120+01:00;AD3830770CCDD0AD38300399;;4;-75;865,7;169.254.1.1
2022-12-12T16:26:36.5467890+01:00;AD3830770CCDD0AD38300455;;1;-73,5;865,7;169.254.1.1
2022-12-12T16:26:36.5836370+01:00;AD3830770CCDD0AD383001D5;;2;-77;865,7;169.254.1.1
2022-12-12T16:26:36.5982180+01:00;AD3830770CCDD0AD3830049F;;2;-76;865,7;169.254.1.1
2022-12-12T16:26:36.6080490+01:00;AD3830770CCDD0AD3830027D;;2;-74;865,7;169.254.1.1
2022-12-12T16:26:36.6337270+01:00;AD3830770CCDD0AD38300343;;3;-73,5;865,7;169.254.1.1
2022-12-12T16:26:36.6679100+01:00;AD3830770CCDD0AD38300372;;4;-77;865,7;169.254.1.1
2022-12-12T16:26:36.7260050+01:00;AD3830770CCDD0AD383001D7;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:36.7686720+01:00;AD3830770CCDD0AD38300293;;2;-75;865,7;169.254.1.1
2022-12-12T16:26:36.7836310+01:00;AD3830770CCDD0AD3830027D;;2;-73,5;865,7;169.254.1.1
2022-12-12T16:26:36.8204430+01:00;AD3830770CCDD0AD38300307;;3;-76;865,7;169.254.1.1
2022-12-12T16:26:36.9045750+01:00;AD3830770CCDD0AD3830033A;;1;-74,5;865,7;169.254.1.1
2022-12-12T16:26:36.9548880+01:00;AD3830770CCDD0AD383001C6;;2;-76,5;865,7;169.254.1.1
2022-12-12T16:26:37.0568440+01:00;AD3830770CCDD0AD383002F1;;1;-77,5;865,7;169.254.1.1
2022-12-12T16:26:37.0682820+01:00;AD3830770CCDD0AD38300301;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:37.1194990+01:00;AD3830770CCDD0AD383002AA;;2;-74,5;865,7;169.254.1.1
2022-12-12T16:26:37.2527760+01:00;AD3830770CCDD0AD3830027F;;2;-70;865,7;169.254.1.1
2022-12-12T16:26:37.2713090+01:00;AD3830770CCDD0AD3830029C;;2;-73,5;865,7;169.254.1.1
2022-12-12T16:26:37.2813440+01:00;AD3830770CCDD0AD383002DB;;2;-76,5;865,7;169.254.1.1
2022-12-12T16:26:37.3873610+01:00;AD3830770CCDD0AD38300342;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:37.3951790+01:00;AD3830770CCDD0AD383001E7;;1;-77,5;865,7;169.254.1.1
2022-12-12T16:26:37.4029250+01:00;AD3830770CCDD0AD3830031B;;1;-74,5;865,7;169.254.1.1
2022-12-12T16:26:37.5186110+01:00;AD3830770CCDD0AD3830027B;;1;-67;865,7;169.254.1.1
2022-12-12T16:26:37.5382440+01:00;AD3830770CCDD0AD3830031B;;1;-74,5;865,7;169.254.1.1
2022-12-12T16:26:37.6841650+01:00;AD3830770CCDD0AD38300324;;1;-73,5;865,7;169.254.1.1
2022-12-12T16:26:37.6991260+01:00;AD3830770CCDD0AD383004A9;;1;-74;865,7;169.254.1.1
2022-12-12T16:26:37.8104390+01:00;AD3830770CCDD0AD383003BB;;4;-75,5;865,7;169.254.1.1
2022-12-12T16:26:37.8355380+01:00;AD3830770CCDD0AD383002DA;;1;-68,5;865,7;169.254.1.1
2022-12-12T16:26:37.8416040+01:00;AD3830770CCDD0AD383001DD;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:37.8549340+01:00;AD3830770CCDD0AD383001E7;;1;-76,5;865,7;169.254.1.1
2022-12-12T16:26:37.9055650+01:00;AD3830770CCDD0AD38300285;;2;-77;865,7;169.254.1.1
2022-12-12T16:26:37.9324340+01:00;AD3830770CCDD0AD38300309;;3;-68,5;865,7;169.254.1.1
2022-12-12T16:26:37.9984010+01:00;AD3830770CCDD0AD3830047A;;1;-72;865,7;169.254.1.1
